District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
HSE 006,Locality: 059 FAIRFAX COUNTY,0310,310 - KIRBY,"2,246",81,"2,327",27,20,26,3,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0311,311 - LANGLEY,"2,213",114,"2,327",17,23,14,3,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0312,312 - LONGFELLOW,"2,708",85,"2,793",37,26,13,,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0314,314 - MCLEAN,"2,861",124,"2,985",28,26,17,1,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0316,316 - SALONA ,"2,878",108,"2,986",36,44,36,1,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0318,318 - WESTMORELAND,"1,552",65,"1,617",15,19,24,1,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0322,322 - FORESTVILLE,"3,387",129,"3,516",20,15,12,4,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0323,323 - SHOUSE,"2,330",69,"2,399",16,16,5,,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0328,328 - HICKORY,"3,520",142,"3,662",22,17,15,2,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0329,329 - SENECA,"3,643",135,"3,778",16,20,13,2,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 006,Locality: 059 FAIRFAX COUNTY,0331,331 - SPRING HILL,"2,393",78,"2,471",20,17,10,4,25,"64,675","2,423","67,098",549,473,377,43,25,"64,675","2,423","67,098",549,473,377,43
HSE 007,Locality: 059 FAIRFAX COUNTY,0201,201 - ARMSTRONG,"3,836",231,"4,067",32,25,15,,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0208,208 - RESTON #1,"4,642",380,"5,022",55,30,23,5,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0209,209 - RESTON #2,"4,036",167,"4,203",50,29,13,1,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0220,220 - DOGWOOD,"4,491",205,"4,696",40,11,8,4,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0221,221 - HUNTERS WOODS,"2,801",88,"2,889",16,19,8,1,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0222,222 - RESTON #3,"2,266",111,"2,377",20,18,11,1,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0223,223 - GLADE,"3,771",160,"3,931",33,20,11,1,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0224,224 - SOUTH LAKES,"4,705",199,"4,904",34,33,31,1,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0225,225 - HUGHES,"4,137",262,"4,399",30,34,20,6,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0227,227 - SUNRISE VALLEY #1,"2,078",83,"2,161",17,12,7,1,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0233,233 - NORTH POINT,"2,531",93,"2,624",19,9,14,,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0234,234 - ALDRIN,"2,973",129,"3,102",32,16,10,,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0236,236 - STUART,"1,424",48,"1,472",8,5,3,1,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0238,238 - CAMERON GLEN,"4,564",330,"4,894",42,31,8,1,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0244,244 - FOX MILL #2,549,31,580,2,4,,,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0321,321 - CLEARVIEW,"4,103",137,"4,240",39,20,11,5,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0327,327 - SUGARLAND,"3,650",148,"3,798",34,19,12,6,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0914,914 - VALE,"2,726",111,"2,837",26,9,5,3,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 007,Locality: 059 FAIRFAX COUNTY,0916,916 - WAPLES MILL,"4,472",130,"4,602",36,24,18,5,19,"63,755","3,043","66,798",565,368,228,42,19,"63,755","3,043","66,798",565,368,228,42
HSE 008,Locality: 059 FAIRFAX COUNTY,0203,203 - FLORIS,"3,923",117,"4,040",27,8,9,4,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0229,229 - FOX MILL #1,"4,071",138,"4,209",35,17,12,,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0235,235 - FRYING PAN,"3,242",169,"3,411",28,8,21,1,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0237,237 - MCNAIR,"4,255",259,"4,514",36,10,7,2,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0319,319 - HERNDON #1,"4,189",164,"4,353",32,17,7,3,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0320,320 - HERNDON #2,"4,403",216,"4,619",37,19,13,3,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0324,324 - HERNDON #3,"4,033",283,"4,316",28,17,8,1,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0325,325 - HUTCHISON,"2,465",165,"2,630",37,5,8,3,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0332,332 - COATES,"5,228",500,"5,728",81,14,5,3,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0905,905 - FRANKLIN,"2,782",95,"2,877",23,16,7,2,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0908,908 - HIDDEN MEADOW,"2,397",80,"2,477",22,7,8,4,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0909,909 - OAK HILL,"2,156",84,"2,240",26,8,1,1,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0911,911 - NAVY,"4,136",128,"4,264",26,14,11,8,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0920,920 - CHANTILLY,"2,331",62,"2,393",13,8,3,1,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 008,Locality: 059 FAIRFAX COUNTY,0931,931 - CARSON,"2,251",80,"2,331",17,11,8,1,15,"51,862","2,540","54,402",468,179,128,37,15,"51,862","2,540","54,402",468,179,128,37
HSE 009,Locality: 059 FAIRFAX COUNTY,0802,802 - CEDAR LAKE,"1,646",98,"1,744",26,7,4,1,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0843,843 - FAIR LAKES,"3,493",178,"3,671",42,9,4,3,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0846,846 - GREENBRIAR EAST,"3,779",235,"4,014",47,17,6,6,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0847,847 - GREENBRIAR WEST,"2,491",116,"2,607",41,6,3,5,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0848,848 - FAIR OAKS,"4,329",201,"4,530",44,12,1,6,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0902,902 - BROOKFIELD,"4,523",210,"4,733",44,11,14,4,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0903,903 - CUB RUN,"4,605",197,"4,802",48,9,2,3,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0904,904 - STONECROFT,"1,785",83,"1,868",19,3,4,3,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0910,910 - LONDON TOWNE,"4,271",197,"4,468",47,11,1,5,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0913,913 - ROCKY RUN,"4,714",134,"4,848",42,9,7,12,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0915,915 - VIRGINIA RUN,"2,908",111,"3,019",34,6,4,,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0917,917 - STONE ,"4,023",199,"4,222",41,8,2,8,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0921,921 - DEER PARK,"3,462",125,"3,587",36,10,2,2,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0923,923 - BULL RUN,"2,762",100,"2,862",37,5,6,1,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0927,927 - ARMFIELD,"3,233",133,"3,366",31,8,7,3,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0928,928 - POPLAR TREE,"2,970",77,"3,047",26,5,4,5,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0934,934 - FOX VALLEY,"1,447",62,"1,509",20,13,,2,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 009,Locality: 059 FAIRFAX COUNTY,0935,935 - SPINDLE #2,917,58,975,13,1,,,18,"57,358","2,514","59,872",638,150,71,69,18,"57,358","2,514","59,872",638,150,71,69
HSE 010,Locality: 059 FAIRFAX COUNTY,0119,119 - LAUREL,"4,161",195,"4,356",98,18,17,5,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0120,120 - SIDEBURN #1,"1,080",36,"1,116",26,2,1,,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0123,123 - ROBINSON,"4,432",190,"4,622",92,17,16,2,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0126,126 - BONNIE BRAE,"2,502",90,"2,592",36,10,4,2,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0137,137 - SIDEBURN #2,"2,065",95,"2,160",47,10,2,1,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0138,138 - EAGLE VIEW #2,"1,998",64,"2,062",26,12,4,5,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0803,803 - CLIFTON SOUTH,"2,606",85,"2,691",56,8,1,3,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0804,804 - COLCHESTER,"1,922",52,"1,974",21,5,4,1,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0805,805 - FAIRFAX STATION,"1,640",41,"1,681",30,7,4,,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0815,815 - WOODYARD,"1,629",38,"1,667",25,5,6,1,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0841,841 - POPES HEAD,"1,646",62,"1,708",19,4,1,1,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0849,849 - NEWGATE NORTH,"2,847",79,"2,926",41,6,8,4,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0851,851 - WILLOW SPRINGS #1,"1,225",39,"1,264",9,3,4,1,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0854,854 - NEWGATE SOUTH,"2,993",113,"3,106",34,8,3,1,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0858,858 - CLIFTON TOWN,188,8,196,2,1,,,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0859,859 - LIBERTY,"2,183",64,"2,247",14,6,5,1,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0862,862 - WILLOW SPRINGS #2,"1,732",44,"1,776",17,4,3,2,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0901,901 - CENTRE RIDGE,"3,688",196,"3,884",44,9,4,3,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0918,918 - CENTREVILLE,"5,043",265,"5,308",49,7,10,,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0919,919 - GREEN TRAILS,"4,644",204,"4,848",45,16,20,2,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0924,924 - SPINDLE #1,"2,428",177,"2,605",26,3,3,4,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0925,925 - OLD MILL,"1,980",95,"2,075",29,5,3,3,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 010,Locality: 059 FAIRFAX COUNTY,0926,926 - POWELL,"4,768",172,"4,940",45,11,3,3,23,"59,400","2,404","61,804",831,177,126,45,23,"59,400","2,404","61,804",831,177,126,45
HSE 011,Locality: 059 FAIRFAX COUNTY,0121,121 - VILLA,"2,172",91,"2,263",19,8,1,4,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0131,131 - EAGLE VIEW #1,"1,916",168,"2,084",20,4,6,6,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0132,132 - MONUMENT,"5,026",374,"5,400",67,15,17,4,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0134,134 - UNIVERSITY,"1,928",325,"2,253",16,3,2,1,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0136 ,136 - WOODSON #2,"1,064",42,"1,106",17,10,6,,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0241,241 - FLINT HILL #2,"1,543",66,"1,609",16,20,6,2,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0701,701 - BLAKE,"4,877",226,"5,103",52,40,9,4,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0709,709 - MOSBY #1,"2,717",143,"2,860",25,15,10,3,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0727,727 - OAKTON,"2,656",94,"2,750",30,16,6,2,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0732,732 - OAK MARR,"3,977",230,"4,207",34,20,10,6,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0734,734 - HUNTERS BRANCH,"2,798",150,"2,948",30,17,7,2,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0844,844 - CENTERPOINTE,"3,438",287,"3,725",37,10,11,2,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0856,856 - PENDERBROOK,"3,855",184,"4,039",42,14,5,4,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0857,857 - ISLAND POND,181,2,183,1,,,,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 059 FAIRFAX COUNTY,0929,929 - DIFFICULT RUN,573,15,588,2,1,2,1,15,"38,721","2,397","41,118",408,193,98,41,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 600 FAIRFAX CITY,0001,001 - ONE,"2,572",155,"2,727",32,29,13,3,6,"16,841",987,"17,828",187,151,73,21,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 600 FAIRFAX CITY,0002,002 - TWO,"2,799",113,"2,912",26,25,10,7,6,"16,841",987,"17,828",187,151,73,21,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 600 FAIRFAX CITY,0003,003 - THREE,"3,636",251,"3,887",40,38,22,5,6,"16,841",987,"17,828",187,151,73,21,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 600 FAIRFAX CITY,0004,004 - FOUR,"2,747",136,"2,883",32,20,12,2,6,"16,841",987,"17,828",187,151,73,21,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 600 FAIRFAX CITY,0005,005 - FIVE,"2,649",171,"2,820",33,21,8,3,6,"16,841",987,"17,828",187,151,73,21,21,"55,562","3,384","58,946",595,344,171,62
HSE 011,Locality: 600 FAIRFAX CITY,0006,006 - SIX,"2,438",161,"2,599",24,18,8,1,6,"16,841",987,"17,828",187,151,73,21,21,"55,562","3,384","58,946",595,344,171,62
HSE 012,Locality: 059 FAIRFAX COUNTY,0204,204 - MADISON,"1,019",47,"1,066",14,2,3,,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0213,213 - VIENNA #1,"4,299",143,"4,442",53,19,18,8,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0214,214 - VIENNA #2,"3,409",126,"3,535",35,27,13,4,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0216,216 - VIENNA #4,"1,647",67,"1,714",10,4,4,4,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0218,218 - VIENNA #6,"2,489",71,"2,560",19,13,10,3,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0219,219 - WESTBRIAR #1,"2,070",124,"2,194",32,15,11,5,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0528,528 - RIDGELEA,608,16,624,7,4,4,1,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0704,704 - FREEDOM HILL,"2,539",90,"2,629",25,26,20,3,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0707,707 - MANTUA,"2,411",85,"2,496",21,27,19,2,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0711,711 - PRICE,"2,211",90,"2,301",33,11,6,1,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0714,714 - WALKER,"3,794",171,"3,965",40,19,16,2,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0718,718 - PINE RIDGE,"2,583",117,"2,700",25,10,12,1,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0720,720 - THOREAU,"3,020",99,"3,119",44,24,4,5,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0721,721 - MERRIFIELD,"4,292",392,"4,684",61,19,9,1,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0726,726 - MAGARITY,"4,482",337,"4,819",46,50,24,2,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0729,729 - NOTTOWAY,"3,823",187,"4,010",48,62,31,5,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0731,731 - TYSONS,"4,651",511,"5,162",45,16,10,4,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0733,733 - KILMER,"4,637",245,"4,882",50,33,14,3,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
HSE 012,Locality: 059 FAIRFAX COUNTY,0735,735 - ROTONDA,"1,405",78,"1,483",9,10,19,,20,"56,514","3,076","59,590",636,399,250,57,20,"56,514","3,076","59,590",636,399,250,57
